County Code, County Name, Precinct Code, Precinct Name, Polling Location, Polling Location Address,Overflow,
28,KERSHAW,123,Elgin No. 2,Blaney Elementary School-A,1621 Smyrna Rd Elgin  SC 29045,,
28,KERSHAW,124,Elgin No. 3,Elgin Town Hall,2469 Main St Elgin  SC 29045,,
28,KERSHAW,125,Elgin No. 4,Leslie M Stover School,1649 Smyrna Rd Elgin  SC 29045,,
28,KERSHAW,126,Elgin No. 5,Harmony Baptist Church,998 Tookie Doo Ln Elgin  SC 29045,,
28,KERSHAW,127,Elgin No. 6,Blaney Fire Department,2344 Highway 1 S Elgin  SC 29045,,
28,KERSHAW,109,Hobkirk's Hill,Camden Elementary School,416 Laurens St Camden  SC 29020,,
28,KERSHAW,131,Liberty Hill,Beaver Creek Fire Dept,3381 John G Richard Rd Liberty Hill  SC 29074,,
28,KERSHAW,132,Lugoff No. 1,Lugoff Elementary School,994 Ridgeway Rd Lugoff  SC 29078,,
28,KERSHAW,133,Lugoff No. 2,Lugoff-Elgin Middle Sch,1244 Highway 1 S Lugoff  SC 29078,,
28,KERSHAW,134,Lugoff No. 3,Wateree Elementary School,424 Wildwood Ln Lugoff  SC 29078,,
28,KERSHAW,135,Lugoff No. 4,Lugoff-Elgin High School,1284 Highway 1 S Lugoff  SC 29078,,
28,KERSHAW,140,Malvern Hill,Malvern Hill Bapt Church,1514 Malvern Hill Dr Camden  SC 29020,,
28,KERSHAW,143,Rabon's Crossroads,Pine Grove Fire Depart.,833 Pine Grove Rd Lugoff  SC 29078,,
28,KERSHAW,146,Riverdale,American Legion Bldg.,1333 Chestnut Ferry Rd Camden  SC 29020,,
28,KERSHAW,147,Salt Pond,Blaney Elementary School-B,1621 Smyrna Rd Elgin  SC 29045,,
28,KERSHAW,149,Shaylor's Hill,Baron DeKalb Elem. School,2684 Baron Dekalb Rd Camden  SC 29020,,
28,KERSHAW,150,Springdale,New Hope Baptist Church,9105 Liberty Hill Rd Camden  SC 29020,,
28,KERSHAW,152,Westville,North Central Middle School,805 Keys Ln Kershaw  SC 29067,,
28,KERSHAW,154,White's Gardens,Jackson Elementary School,1730 Jefferson Davis Hwy Camden  SC 29020,,
29,LANCASTER,52,521 North,Taylors Grove Baptist Church,2382 Charlotte Hwy Lancaster  SC 29720,,
29,LANCASTER,1,Antioch,Antioch Baptist Church,3052 Taxahaw Rd Lancaster  SC 29720,,
29,LANCASTER,999,Barrier Free,Voter Registration Office,101 N Main St Lancaster  SC 29720,,
29,LANCASTER,35,Black Horse Run,Transformation Church,1212 Transformation Ln Indian Land  SC 29707,,
29,LANCASTER,50,Buford,Bethlehem Bapt Church Family Life Center,1841 N Rocky River Rd Lancaster  SC 29720,,
29,LANCASTER,3,Camp Creek,Camp Creek Baptist Church,998 Potter Rd Lancaster  SC 29720,,
29,LANCASTER,4,Carmel,New Hope Missionary Baptist Church,2393 New Hope Rd Heath Springs  SC 29058,,
29,LANCASTER,5,Chesterfield Avenue,First Baptist Church,300 S Market St Lancaster  SC 29720,,
29,LANCASTER,41,College Park,Carol Ray Dowling Building,509 Hubbard Dr Lancaster  SC 29720,,
29,LANCASTER,6,Douglas,Douglas Presb Ch Comm Ctr,2325 Sunday Pl Lancaster  SC 29720,,
29,LANCASTER,8,Elgin,St. Luke's Leisure Ctr.,128 Providence Rd Lancaster  SC 29720,,
29,LANCASTER,9,Erwin Farm,Grace Presbyterian Church,1026 Grace Ave Lancaster  SC 29720,,
29,LANCASTER,54,Flat Creek,Flat Creek Fire Dept.,7563 Flat Creek Rd Kershaw  SC 29067,,
29,LANCASTER,36,Gold Hill,Gold Hill AME Zion Church,9239 Van Wyck Rd Lancaster  SC 29720,,
29,LANCASTER,37,Harrisburg,Harrisburg Elementary,10251 Harrisburg Rd Indian Land  SC 29707,,
29,LANCASTER,11,Heath Springs,Heath Springs Senior Complex,5353 Kershaw Camden Hwy Heath Springs  SC 29058,,
29,LANCASTER,12,Hyde Park,Hyde Pk Bapt Ch Rec Bldg,1898 Flat Creek Rd Lancaster  SC 29720,,
29,LANCASTER,14,Kershaw North,Fellowship Hall-1st Baptist Church,210 N Matson St Kershaw  SC 29067,,
29,LANCASTER,15,Kershaw South,Marian Boan Community Center,200 Close Cir Kershaw  SC 29067,,
29,LANCASTER,2,Lake House,Sun City Lake House,1353 Del Webb Blvd Indian Land  SC 29707,,
29,LANCASTER,16,Lancaster East,First Washington Baptist Church,1300 E Meeting St Lancaster  SC 29720,,
29,LANCASTER,17,Lancaster West,First Presbyterian Church,700 N Main St Lancaster  SC 29720,,
29,LANCASTER,53,McIlwain,Sherwood Bapt Church Family Life Center,1030 Darlene Blvd Lancaster  SC 29720,,
29,LANCASTER,38,Osceola,Osceola Methodist Church,6575 Charlotte Hwy Lancaster  SC 29720,,
29,LANCASTER,20,Pleasant Hill,Bright Light Bapt Church,4469 Kershaw Camden Hwy Heath Springs  SC 29058,,
29,LANCASTER,21,Pleasant Valley,Pleasant Hill Meth. Ch.,238 Fort Mill Hwy Indian Land  SC 29707,,
29,LANCASTER,32,Possum Hollow,Transformation Church,1212 Transformation Ln Indian Land  SC 29707,,
29,LANCASTER,22,Rich Hill,Rich Hill Fire Dept,2897 Rocky River Rd Heath Springs  SC 29058,,
29,LANCASTER,39,River Road,Indian Land Middle School,8063 River Rd Indian Land  SC 29707,,
29,LANCASTER,23,Riverside,Catawba Baptist Church,1144 Riverside Rd Lancaster  SC 29720,,
29,LANCASTER,34,Shelley Mullis,Faith Presbyterian Church,7520 Charlotte Hwy Indian Land  SC 29707,,
29,LANCASTER,51,Springdale,Springdell Baptist Church,1420 Springdell Church Rd Lancaster  SC 29720,,
29,LANCASTER,40,The Lodge,Sun City Lodge,2955 Del Webb Blvd Indian Land  SC 29707,,
29,LANCASTER,55,Tradesville,Spring Hill Baptist Ch.,2245 Old Camden Monroe Hwy Lancaster  SC 29720,,
29,LANCASTER,25,Unity,Unity ARP Church,3495 Unity Church Rd Lancaster  SC 29720,,
29,LANCASTER,33,University,Church of the Good Shepherd,1005 University Dr Lancaster  SC 29720,,
29,LANCASTER,26,Van Wyck,Community Center,5036 Old Hickory Rd Lancaster  SC 29720,,
30,LAURENS,7,Bailey,Holly Grove Baptist Ch,92 Holly Grove Church Rd Laurens  SC 29360,,
30,LAURENS,10,Barksdale-Narnie,Welcome Baptist Church,1825 Highway 14 Laurens  SC 29360,,
30,LAURENS,999,Barrier Free,Voter Registration Office,105 Bolt Dr Laurens  SC 29360,,
30,LAURENS,45,Brewerton-Princeton,Princeton Baptist Church,18832 Highway 76 W Honea Path  SC 29654,,
30,LAURENS,12,Clinton 1,Clinton Community Ctr,109 E Ferguson St Clinton  SC 29325,,
30,LAURENS,13,Clinton 2,Clinton Y M C A,100 Y M C A Dr Clinton  SC 29325,,
30,LAURENS,17,Clinton 3,Westminster Presby Ch,1387 Highway 56 S Clinton  SC 29325,,
30,LAURENS,34,Clinton Mill,First Pentecostal Church,403 Academy St Clinton  SC 29325,,
30,LAURENS,22,Cooks,Bethany Baptist Church,134 Bethany Cir Fountain Inn  SC 29644,,
30,LAURENS,26,Cross Hill,First Bapt Ch/Cross Hill,761 N Main St Cross Hill  SC 29332,,
30,LAURENS,29,Ekom,Union Baptist Church,536 Old Quaker Church Rd Laurens  SC 29360,,
30,LAURENS,20,Gray Court,Gray Court Town Hall,329 W Main St Gray Court  SC 29645,,
30,LAURENS,21,Greenpond,Greenpond Fire Dept,87 Winding Hollow Rd Fountain Inn  SC 29644,,
30,LAURENS,31,Hickory Tavern,Hickory Tavern School,163 Neely Ferry Rd Gray Court  SC 29645,,
30,LAURENS,14,Joanna,Joanna-Woodson Elementary School,510 S Ellis St Joanna  SC 29351,,
30,LAURENS,18,Jones,Pleasant Grove Bapt Ch,1279 S Frontage Rd Fountain Inn  SC 29644,,
30,LAURENS,1,Laurens 1,Springfield Bapt Church,500 Jersey St Laurens  SC 29360,,
30,LAURENS,2,Laurens 2,CPW Training Center,215 Church St Laurens  SC 29360,,
30,LAURENS,3,Laurens 3,The Ridge at Laurens,301 Exchange Dr Laurens  SC 29360,,
30,LAURENS,4,Laurens 4,Evening Light Ch Of God,308 S Harper Street Ext Laurens  SC 29360,,
30,LAURENS,5,Laurens 5,Laurens County Library,1017 W Main St Laurens  SC 29360,,
30,LAURENS,6,Laurens 6,Laurens Elementary School,301 Henry St Laurens  SC 29360,,
30,LAURENS,25,Long Branch,Leesville Southern Methodist Church,2252 Leesville Ch Rd Clinton  SC 29325,,
30,LAURENS,15,Lydia Mill,Bell Street School,600 Peachtree St Clinton  SC 29325,,
30,LAURENS,11,Maddens,New Prospect Baptist Ch,4996 Highway 221-S Laurens  SC 29360,,
30,LAURENS,28,Martins-Poplar Springs,Western Laurens Fire Dept,15406 Indian Mound Rd Ware Shoals  SC 29692,,
30,LAURENS,30,Mount Olive,Reedy Grove Church,6608 Riverfork Rd Waterloo  SC 29384,,
30,LAURENS,16,Mountville,Mountville Fire Dept,424 Mart Teague Rd Mountville  SC 29370,,
30,LAURENS,24,Ora-Lanford,Ora ARP Church,23420 Highway 221-N Gray Court  SC 29645,,
30,LAURENS,19,Owings,Owings Comm Center,4719 N Old Laurens Rd Gray Court  SC 29645,,
30,LAURENS,8,Trinity Ridge,Chestnut Ridge Bapt Ch,499 Chestnut Ridge Rd Laurens  SC 29360,,
30,LAURENS,27,Waterloo,Laurel Hill Baptist Church,101 Riverfork Rd Waterloo  SC 29384,,
30,LAURENS,9,Wattsville,Ford Elementary School,601 Lucas Ave Laurens  SC 29360,,
30,LAURENS,23,Youngs,Bramlett United Methodist Church,2043 Bramlett Church Rd Gray Court  SC 29645,,
31,LEE,1,Ashland/Stokes Bridge,Fire Station #4 (Stokes Bridge),3018 Una Rd Bishopville  SC 29010,,
31,LEE,2,Ashwood,Fire Station #3 (Ashwood),4396 Sumter Hwy Bishopville  SC 29010,,
31,LEE,999,Barrier Free,Voter Registration Office,101 Gregg St Bishopville  SC 29010,,
31,LEE,4,Bishopville No. 2,Old Fire Department,113 E Council St Bishopville  SC 29010,,
31,LEE,5,Bishopville No. 3,The Pilot Home,120 Barnett Dr Bishopville  SC 29010,,
31,LEE,6,Bishopville No. 4,Lee County School District Office Annex,310 Roland St Bishopville  SC 29010,,
31,LEE,3,Bishopville No.1,Fire Station #1 (Bishopville),122 E Church St Bishopville  SC 29010,,
31,LEE,7,Cedar Creek,Cedar Creek Baptist Church,3002 Camden Hwy Bishopville  SC 29010,,
31,LEE,8,Cypress,Fire Station #8 (Alcott),2346 15 N Bishopville  SC 29010,,
31,LEE,9,Elliott,St Paul United Methodist Church,16 Clarence McFadden Rd Lynchburg  SC 29080,,
31,LEE,10,Hickory Hill,Fire Station #5 (Ionia),763 McCaskill Rd Camden  SC 29020,,
31,LEE,11,Ionia,Fire Station #5 (Ionia),763 McCaskill Rd Camden  SC 29020,,
31,LEE,12,Lynchburg,Old Police Department,106 Main St Lynchburg  SC 29080,,
31,LEE,13,Manville,St Mark Missionary Baptist Church,510 Manville-Wisacky Rd Bishopville  SC 29010,,
31,LEE,14,Mt. Clio,New Zion AME Church,78 Elliott Hwy Bishopville  SC 29010,,
31,LEE,15,Rattlesnake Springs,St Andrew Church Of God,4238 Red Hill Rd Camden  SC 29020,,
31,LEE,16,Schrocks Mill/Lucknow,Concord United Methodist Church,354 Old Camden Rd Bishopville  SC 29010,,
31,LEE,17,South Lynchburg,Warren Chapel UM Church,24 Back Swamp Rd Lynchburg  SC 29080,,
31,LEE,18,Spring Hill,Spring Hill Lodge 188 AFM,3980 Springhill Rd Rembert  SC 29128,,
31,LEE,19,St. Charles,Lower Lee Elementary,26 Lower Lee School Rd Mayesville  SC 29104,,
31,LEE,20,St. Matthews,St Matthews Methodist Church,2144 Stokes Bridge Rd W Bishopville  SC 29010,,
31,LEE,21,Turkey Creek,Fire Station #6 (Turkey Creek),2386 Hubb Kelley Rd Bishopville  SC 29010,,
31,LEE,22,Woodrow,Mt Olive AME Church,2738 Woodrow Rd Sumter  SC 29153,,
32,LEXINGTON,61,Amicks Ferry,61-Piney Woods Elementary School,814 Amicks Ferry Rd Chapin  SC 29036,,
32,LEXINGTON,56,Barr Road 1,56-Lex. Presbyterian Church,246 Barr Rd Lexington  SC 29072,,
32,LEXINGTON,89,Barr Road 2,89-Pleasant Hill Middle Sch,660 Rawl Rd Lexington  SC 29072,,
32,LEXINGTON,1,Batesburg,01-B-L Leisure Center,227 Highland Ave Batesburg  SC 29006,,
32,LEXINGTON,6,Beulah Church,06-Beulah United Meth Church,161 Beulah Church Rd Gilbert  SC 29054,,
32,LEXINGTON,16,Boiling Springs,16-Boiling Sprgs Un Meth Ch,2373 Calks Ferry Rd Lexington  SC 29073,,
32,LEXINGTON,69,Boiling Springs South,69-Boiling Springs Comm Ctr,2641 Calks Ferry Rd Lexington  SC 29073,,
32,LEXINGTON,62,Bush River,62-Cornerstone Presb Church,5637 Bush River Rd Columbia  SC 29212,,
32,LEXINGTON,93,Carolina Springs,93-Carolina Springs Elementary School,6340 Platt Springs Rd Lexington  SC 29073,,
32,LEXINGTON,55,Cayce 2A,55-New Bridge Academy,2305 Frink St Cayce  SC 29033,,
32,LEXINGTON,35,Cayce Ward No.1,35-American Legion Memorial Post 130,402 Naples Ave Cayce  SC 29033,,
32,LEXINGTON,36,Cayce Ward No.2,36-Edwards Memorial Presbyterian Church,1600 Summerland Dr Cayce  SC 29033,,
32,LEXINGTON,37,Cayce Ward No.3,37-Cayce Un Methodist Ch,1600 12th St Cayce  SC 29033,,
32,LEXINGTON,87,Cedarcrest,87-VFW Post 8738,424 Cedarcrest Dr Lexington  SC 29073,,
32,LEXINGTON,38,Chalk Hill,38-Shiloh Un Methodist Ch,546 Garners Terrace Rd West Columbia  SC 29172,,
32,LEXINGTON,49,Challedon,49-Leaphart Elementary Sch,120 Piney Grove Rd Columbia  SC 29210,,
32,LEXINGTON,28,Chapin,28-Chapin Town Hall  NW,157 Columbia Ave Chapin  SC 29036,,
32,LEXINGTON,57,Coldstream,57-Nursery Rd Elementary Sch,6706 Nursery Rd Columbia  SC 29212,,
32,LEXINGTON,39,Congaree 1,39-Ebenezer Pentecostal Ch. Youth Ctr,622 Colonial Dr West Columbia  SC 29170,,
32,LEXINGTON,77,Congaree 2,77-American Legion Post 90,4069 Edmund Hwy West Columbia  SC 29170,,
32,LEXINGTON,32,Cromer,32-Oak Grove Civic Center,585 Oak Dr Lexington  SC 29073,,
32,LEXINGTON,84,Dreher Island,84-St Peter Lutheran Church,900 Dreher Island Rd Chapin  SC 29036,,
32,LEXINGTON,63,Dutchman Shores,63-Crossroads Fire Station,2720 Wessinger Rd Chapin  SC 29036,,
32,LEXINGTON,31,Edenwood,31-Broadacres Baptist Church,2350 Taylor Rd Cayce  SC 29033,,
32,LEXINGTON,17,Edmund 1,17-Edmund Community Center,5717 Edmund Hwy Lexington  SC 29073,,
32,LEXINGTON,81,Edmund 2,81-Edmund First Baptist,6256 Edmund Hwy Lexington  SC 29073,,
32,LEXINGTON,14,Emmanuel Church,14-Emmanuel Lutheran Church,2491 Emmanuel Ch Rd West Columbia  SC 29170,,
32,LEXINGTON,20,Fairview,20-Fairview Community Center,2705 Fairview Rd Leesville  SC 29070,,
32,LEXINGTON,66,Faith Church,66-Faith United Meth Church,5151 Sunset Blvd Lexington  SC 29072,,
32,LEXINGTON,51,Gardendale,51-Christian Life Assembly,2700 Bush River Rd Columbia  SC 29210,,
32,LEXINGTON,26,Gaston 1,26-Frances Mack Intermediate School,161 Gaston St Gaston  SC 29053,,
32,LEXINGTON,75,Gaston 2,75-Sandhills Middle School,582 Meadowfield Rd Gaston  SC 29053,,
32,LEXINGTON,7,Gilbert,07-Lex County Recreation and Aging,409 Broad St Gilbert  SC 29054,,
32,LEXINGTON,58,Grenadier,58-Seven Oaks Presbyterian Church,530 St Andrews Rd Columbia  SC 29210,,
32,LEXINGTON,15,Hollow Creek,15-Hollow Creek Comm Center,2701 Priceville Rd Gilbert  SC 29054,,
32,LEXINGTON,40,Hook's Store,40-Lex #2 Community Education Center,114 Hook Ave West Columbia  SC 29169,,
32,LEXINGTON,48,Irmo,48-Irmo Elementary Sch,7401 Gibbes St Irmo  SC 29063,,
32,LEXINGTON,67,Kitti Wake,67-Kitti Wake Baptist Church,420 Kitti Wake Dr West Columbia  SC 29170,,
32,LEXINGTON,3,Lake Murray 1,03-St Peters Lutheran Church,1130 Saint Peters Rd Lexington  SC 29072,,
32,LEXINGTON,76,Lake Murray 2,76-Lake Murray Baptist Ch,1001 Highway 378 Lexington  SC 29072,,
32,LEXINGTON,29,Leaphart Road,29-Pineview Baptist Church,3010 Leaphart Rd West Columbia  SC 29169,,
32,LEXINGTON,12,Leesville,12-Midlands Tech. B & L Campus,423 College St Leesville  SC 29070,,
32,LEXINGTON,33,Lexington No. 1,33-Saxe Gotha Presbyterian Church,5503 Sunset Blvd Lexington  SC 29072,,
32,LEXINGTON,34,Lexington No. 2,34-Rosenwald Community Learning Center,420 Hendrix St Lexington  SC 29072,,
32,LEXINGTON,70,Lexington No. 3,70-North Lake Comm. Learning Ctr.,702 N Lake Dr Lexington  SC 29072,,
32,LEXINGTON,71,Lexington No. 4,71-American Legion off Harmon St.,211 American Legion Dr Lexington  SC 29072,,
32,LEXINGTON,86,Lincreek,86-North Lake Fire Station,117 Lincreek Rd Columbia  SC 29212,,
32,LEXINGTON,23,Mack-Edisto,23-Mack Edisto Comm Ctr,944 Mack Edisto Rd Swansea  SC 29160,,
32,LEXINGTON,72,Midway,72-Midway Elementary School,180 Midway Rd Lexington  SC 29072,,
32,LEXINGTON,2,Mims,02-Samaria Baptist Church,6560 Fairview Rd Batesburg  SC 29006,,
32,LEXINGTON,4,Mount Horeb,04-Mt Horeb Un Methodist Ch,1205 Old Cherokee Rd Lexington  SC 29072,,
32,LEXINGTON,79,Mt. Hebron,79-Gray Collegiate Academy,3833 Leaphart Rd West Columbia  SC 29169,,
32,LEXINGTON,60,Murraywood,60-Crossroads Intermediate School,6949 Saint Andrews Rd Columbia  SC 29212,,
32,LEXINGTON,88,Oakwood,88-Oakwood Baptist Church,3520 Mineral Springs Rd Lexington  SC 29073,,
32,LEXINGTON,5,Old Barnwell Rd,05-National Guard Armory,3528 Platt Springs Rd West Columbia  SC 29170,,
32,LEXINGTON,85,Old Lexington,85-Chapin Elementary Sch,940 Old Bush River Rd Chapin  SC 29036,,
32,LEXINGTON,73,Park Road 1,73-St Albans Episcopal Ch,403 Park Rd Lexington  SC 29072,,
32,LEXINGTON,90,Park Road 2,90-New Providence Elementary Sch,1118 Old Cherokee Rd Lexington  SC 29072,,
32,LEXINGTON,22,Pelion 1,22-Forts Pond Elementary School,7350 Fish Hatchery Rd Pelion  SC 29123,,
32,LEXINGTON,83,Pelion 2,83-Pelion Elementary School,1202 Pine St Pelion  SC 29123,,
32,LEXINGTON,64,Pilgrim Church,64-Pilgrim Lutheran Church,1430 N Lake Dr Lexington  SC 29072,,
32,LEXINGTON,43,Pine Ridge 1,43-Pine Ridge Middle Sch,735 Pine Ridge Dr West Columbia  SC 29172,,
32,LEXINGTON,91,Pine Ridge 2,91-Pine Ridge Elem. (Herbert A. Wood),737 Pine Ridge Dr West Columbia  SC 29172,,
32,LEXINGTON,53,Pineview,53-New Heritage Church,3109 Leaphart Rd West Columbia  SC 29169,,
32,LEXINGTON,94,Platt Springs 1,94-Carolina Springs Middle School,6180 Platt Springs Rd Lexington  SC 29073,,
32,LEXINGTON,95,Platt Springs 2,95-White Knoll High School,5643 Platt Springs Rd Lexington  SC 29073,,
32,LEXINGTON,8,Pond Branch,08-Pond Branch UMC - Activity Center,1908 Pond Branch Rd Gilbert  SC 29054,,
32,LEXINGTON,68,Providence Church,68-Providence Lutheran Churc,840 Old Chapin Rd Lexington  SC 29072,,
32,LEXINGTON,21,Quail Hollow,21-Saluda River Baptist,3459 Sunset Blvd West Columbia  SC 29169,,
32,LEXINGTON,54,Quail Valley,54-St. Andrews Presbyterian Ch.,6952 Saint Andrews Rd Columbia  SC 29212,,
32,LEXINGTON,18,Red Bank,18-Red Bank Elementary Sch,246 Community Dr Lexington  SC 29073,,
32,LEXINGTON,13,Red Bank South 1,13-Saxe Gotha Elementary Sch,100 Bill Williamson Ct Lexington  SC 29073,,
32,LEXINGTON,92,Redbank South 2,92-Radius Church,5181 Platt Springs Rd Lexington  SC 29073,,
32,LEXINGTON,10,Ridge Road,10-Ridge Road Community Ctr,1257 Ridge Rd Leesville  SC 29070,,
32,LEXINGTON,96,River Bluff,96-River Bluff High School,320 Corley Mill Rd Lexington  SC 29072,,
32,LEXINGTON,19,Round Hill,19-Round Hill Baptist Church,230 Persimmon Ln Lexington  SC 29072,,
32,LEXINGTON,41,Saluda River,41-Our Savior Lutheran Church,1500 Sunset Blvd West Columbia  SC 29169,,
32,LEXINGTON,80,Sandhill,80-Sandhills Middle School,582 Meadowfield Rd Gaston  SC 29053,,
32,LEXINGTON,25,Sandy Run,25-Horseneck Community Ctr,121 Bub Wise Rd Swansea  SC 29160,,
32,LEXINGTON,9,Seven Oaks,09-Irmo High School,6671 Saint Andrews Rd Columbia  SC 29212,,
32,LEXINGTON,27,Sharpe's Hill,27-Sharpes Hill Comm Ctr,2121 Sharpes Hill Rd Lexington  SC 29073,,
32,LEXINGTON,42,Springdale,42-Springdale Elementary Sch,361 Wattling Rd West Columbia  SC 29170,,
32,LEXINGTON,74,Springdale South,74-Platt Springs UMC,3215 Platt Springs Rd West Columbia  SC 29170,,
32,LEXINGTON,78,St Davids,78-Kitti Wake Baptist Church,420 Kitti Wake Dr West Columbia  SC 29170,,
32,LEXINGTON,59,St. Michael,59-St Michaels Lutheran Ch,400 River Rd Columbia  SC 29212,,
32,LEXINGTON,11,Summit,11-Summit Town Hall,321 Old Broad St Leesville  SC 29070,,
32,LEXINGTON,24,Swansea 1,24-Swansea High School,500 E 1st St Swansea  SC 29160,,
32,LEXINGTON,82,Swansea 2,82-Swansea High Freshman Academy,1195 I W Hutto Rd Swansea  SC 29160,,
32,LEXINGTON,44,West Columbia No. 1,44-Brookland Un Meth Church,541 Meeting St West Columbia  SC 29169,,
32,LEXINGTON,45,West Columbia No. 2,45-Turner Memorial Ame Ch,1122 Monticello St West Columbia  SC 29169,,
32,LEXINGTON,46,West Columbia No. 3,46-West Columbia Community Center,754 B Ave West Columbia  SC 29169,,
32,LEXINGTON,47,West Columbia No. 4,47-Restore Church,2310 Platt Springs Rd West Columbia  SC 29169,,
32,LEXINGTON,30,Westover,30-Providence Presb Church,1112 Hummingbird Dr West Columbia  SC 29169,,
32,LEXINGTON,65,White Knoll,65-White Knoll Elem School,132 White Knoll Way West Columbia  SC 29170,,
32,LEXINGTON,50,Whitehall,50-St Mary's Episcopal Church,170 Saint Andrews Rd Columbia  SC 29210,,
32,LEXINGTON,52,Woodland Hills,52-Seven Oaks Elementary Sch,2800 Ashland Rd Columbia  SC 29210,,
34,MARION,999,Barrier Free,Marion County Administration,2523 E Highway 76 Marion  SC 29571,,
34,MARION,1,Britton's Neck,Saffold Center,6874 Highway 908 Gresham  SC 29546,,
34,MARION,3,Centenary,Community Center,4904 S Highway 41-A Marion  SC 29571,,
34,MARION,2,Friendship,Friendship AME Church,7112 Highway 9 Gresham  SC 29546,,
34,MARION,5,Marion No. 1,Marion Fire Department,107 E Bond St Marion  SC 29571,,
34,MARION,6,Marion No. 2,Marion Opera House,100 Court St Marion  SC 29571,,
34,MARION,7,Marion North,Marion Intermediate Schoo,2320 N Hwy 41-a Marion  SC 29571,,
34,MARION,8,Marion South,Grice's Recreation Center,507 Gurley St Marion  SC 29571,,
34,MARION,9,Marion West,Springville School,2513 Springville Road Marion  SC 29571,,
34,MARION,17,Nichols,Nichols Town Hall,514 Mullins St Nichols  SC 29581,,
34,MARION,15,Northeast Mullins,North Mullins Primary,105 Charles St Mullins  SC 29574,,
34,MARION,13,Northwest Mullins,Palmetto Jr High School,305 O'neal St Mullins  SC 29574,,
34,MARION,4,Rains,Early Childhood Ctr,3549 S Highway 501 Mullins  SC 29574,,
34,MARION,10,Sellers,Sellers Library & Resource Center,2635 Main St Sellers  SC 29592,,
34,MARION,16,Southeast Mullins,McCormick Elementary Sch,1123 Sandy Bluff Mullins  SC 29574,,
34,MARION,14,Southwest Mullins,Miles Community Center,1100 S Gapway St Mullins  SC 29574,,
34,MARION,11,Temperance,Community Fire Dept,1104 Dudley Rd Marion  SC 29571,,
34,MARION,12,Zion,Zion Park,3104 Serenity Rd Mullins  SC 29574,,
35,MARLBORO,1,Adamsville,St Paul AME Zion Church,1227 Adamsville Rd N McColl  SC 29570,,
35,MARLBORO,999,Barrier Free,Marlboro Co Voter Registration Office,119 S Marlboro St Bennettsville  SC 29512,,
35,MARLBORO,2,Blenheim,Town of BlenheimTown Hall,106 E High St Blenheim  SC 29516,,
35,MARLBORO,3,Brightsville,Brightsville Volunteer Fire Dept,3236 Highway 38 N Bennettsville  SC 29512,,
35,MARLBORO,4,Brownsville,Bristow Freewill Baptist Church,124 Arcadia Rd Blenheim  SC 29516,,
